EmployeeID,EmployeeName,City,Role,Department,Gender,Age,JoiningDate,EmploymentStatus,Salary,Shift
EMP1783,Rohit Gupta,Chennai,WM Technician,Operations,Male,45,2025-01-25,Active,25759,Evening
EMP1784,Vijay Das,Chennai,RF Technician,Operations,Male,37,2025-10-08,Active,33527,Evening
EMP1785,Amit Roy,Chennai,Helper,Operations,Male,51,2026-02-26,Active,21738,General
EMP1786,Anjali Kumar,Chennai,WM Technician,Operations,Male,36,2020-09-15,Active,30405,Evening
EMP1787,Amit Sharma,Chennai,AC Technician,Operations,Female,28,2021-01-22,Active,33721,Evening
EMP1788,Neha Reddy,Chennai,RF Technician,Operations,Male,38,2021-06-01,Active,33695,Evening
EMP1789,Kiran Patel,Chennai,Helper,Operations,Male,25,2025-08-29,Active,19495,Evening
EMP1790,Sneha Gupta,Chennai,WM Technician,Operations,Female,34,2020-03-09,Active,25627,General
EMP1791,Ankit Gupta,Chennai,Helper,Operations,Male,29,2026-04-24,Active,22346,General
EMP1792,Vijay Sharma,Chennai,RF Technician,Operations,Male,34,2025-12-14,Active,30732,Evening
EMP1793,Anjali Singh,Chennai,Helper,Operations,Male,34,2021-09-14,Active,22430,General
EMP1794,Anjali Nair,Chennai,WM Technician,Operations,Male,45,2023-04-29,Active,27193,General
EMP1795,Rohit Gupta,Chennai,AC Technician,Operations,Male,28,2023-05-13,Active,30005,Morning
EMP1796,Suresh Patel,Chennai,AC Technician,Operations,Male,33,2020-09-30,Active,30970,Evening
EMP1797,Anjali Reddy,Chennai,RF Technician,Operations,Male,30,2022-09-20,Active,34410,Morning
EMP1798,Rohit Patel,Chennai,WM Technician,Operations,Male,35,2023-12-06,Active,24577,Morning
EMP1799,Suresh Singh,Chennai,WM Technician,Operations,Female,27,2026-07-27,Active,31736,General
EMP1800,Amit Gupta,Chennai,AC Technician,Operations,Male,37,2023-09-03,Active,30176,General
EMP1801,Neha Das,Chennai,Helper,Operations,Male,26,2025-04-13,Active,19902,General
EMP1802,Priya Das,Chennai,RF Technician,Operations,Female,54,2025-02-04,Active,30517,Morning
EMP1803,Neha Reddy,Chennai,RF Technician,Operations,Female,22,2024-04-11,Active,32185,Morning
EMP1804,Amit Sharma,Chennai,Helper,Operations,Male,51,2023-04-07,Active,19840,General
EMP1805,Anjali Reddy,Chennai,RF Technician,Operations,Female,43,2022-09-15,Active,36102,General
EMP1806,Priya Reddy,Chennai,RF Technician,Operations,Male,26,2023-02-21,Active,32519,Evening
EMP1807,Amit Nair,Chennai,AC Technician,Operations,Male,36,2023-12-31,Active,31361,Morning
EMP1808,Rohit Sharma,Chennai,RF Technician,Operations,Male,51,2022-06-25,Active,37684,Evening
EMP1809,Pooja Saha,Chennai,WM Technician,Operations,Female,51,2026-04-15,Active,28969,General
EMP1810,Amit Saha,Chennai,AC Technician,Operations,Male,44,2020-06-21,Active,39857,Morning
EMP1811,Anjali Reddy,Chennai,AC Technician,Operations,Male,35,2024-01-17,Active,39504,General
EMP1812,Neha Saha,Chennai,AC Technician,Operations,Male,22,2023-11-23,Active,40601,Evening
EMP1813,Anjali Kumar,Chennai,AC Technician,Operations,Female,22,2024-06-21,Active,40291,General
EMP1814,Amit Das,Chennai,AC Technician,Operations,Male,31,2020-04-08,Active,40330,Evening
EMP1815,Sneha Roy,Chennai,AC Technician,Operations,Female,21,2025-02-13,Active,34153,Evening
EMP1816,Priya Nair,Chennai,Helper,Operations,Female,35,2023-02-07,Active,21653,Morning
EMP1817,Priya Reddy,Chennai,WM Technician,Operations,Male,36,2021-10-19,Active,25715,General
EMP1818,Sneha Saha,Chennai,RF Technician,Operations,Male,31,2025-08-09,Active,29456,Evening
EMP1819,Amit Sharma,Chennai,Helper,Operations,Male,34,2023-07-20,Active,24788,Evening
EMP1820,Pooja Singh,Chennai,WM Technician,Operations,Male,40,2025-07-29,Active,29238,Morning
EMP1821,Sneha Patel,Chennai,Helper,Operations,Male,51,2023-12-07,Active,20760,Evening
EMP1822,Deepak Gupta,Chennai,AC Technician,Operations,Female,40,2020-03-06,Active,31826,Morning
EMP1823,Vijay Reddy,Chennai,Helper,Operations,Male,55,2023-04-28,Active,24199,General
EMP1824,Pooja Das,Chennai,AC Technician,Operations,Male,24,2022-03-24,Active,31529,Morning
EMP1825,Suresh Reddy,Chennai,AC Technician,Operations,Male,41,2025-12-22,Active,35796,Evening
EMP1826,Arjun Nair,Chennai,Helper,Operations,Male,38,2026-05-24,Active,18673,Evening
EMP1827,Rohit Kumar,Chennai,Helper,Operations,Female,35,2026-02-22,Active,19269,General
EMP1828,Kiran Patel,Chennai,Helper,Operations,Male,34,2022-10-01,Active,19850,Evening
EMP1829,Neha Reddy,Chennai,Helper,Operations,Male,35,2020-03-26,Active,23015,Evening
EMP1830,Pooja Saha,Chennai,Helper,Operations,Male,32,2024-08-15,Active,19524,General
EMP1831,Anjali Roy,Chennai,RF Technician,Operations,Female,44,2022-12-07,Active,33963,Evening
EMP1832,Ravi Patel,Chennai,WM Technician,Operations,Male,35,2023-08-04,Active,28426,Evening
EMP1833,Amit Gupta,Chennai,Helper,Operations,Male,35,2026-01-13,Active,22742,Morning
EMP1834,Arjun Roy,Chennai,Helper,Operations,Male,54,2023-07-08,Active,18858,General
EMP1835,Ankit Nair,Chennai,Helper,Operations,Male,55,2022-07-06,Active,21811,Evening
EMP1836,Rahul Gupta,Chennai,Helper,Operations,Male,51,2024-11-21,Active,18529,Morning
EMP1837,Suresh Sharma,Chennai,AC Technician,Operations,Male,23,2023-11-24,Active,37809,General
EMP1838,Rahul Saha,Chennai,WM Technician,Operations,Male,24,2023-02-04,Active,28667,Evening
EMP1839,Neha Das,Chennai,AC Technician,Operations,Male,28,2024-06-11,Active,33525,General
EMP1840,Anjali Patel,Chennai,WM Technician,Operations,Male,39,2023-09-15,Active,25905,General
EMP1841,Sneha Saha,Chennai,Helper,Operations,Male,40,2020-01-28,Active,22993,Morning
EMP1842,Vijay Singh,Chennai,WM Technician,Operations,Male,24,2020-09-17,Active,28339,Evening
EMP1843,Kavya Sharma,Chennai,Helper,Operations,Male,31,2022-01-12,Active,18241,General
EMP1844,Pooja Reddy,Chennai,WM Technician,Operations,Male,26,2024-07-10,Active,28702,General
EMP1845,Amit Das,Chennai,AC Technician,Operations,Male,50,2021-07-21,Active,35624,Morning
EMP1846,Vijay Das,Chennai,RF Technician,Operations,Male,47,2022-10-29,Active,36186,Morning
EMP1847,Ravi Roy,Chennai,Helper,Operations,Male,34,2023-12-09,Active,23302,General
EMP1848,Ankit Gupta,Chennai,RF Technician,Operations,Male,26,2025-11-15,Active,32223,Morning
EMP1849,Rahul Kumar,Chennai,WM Technician,Operations,Male,43,2021-01-26,Active,25380,Morning
EMP1850,Sneha Sharma,Chennai,WM Technician,Operations,Male,39,2020-04-23,Active,30553,General
EMP1851,Kiran Roy,Chennai,AC Technician,Operations,Female,32,2025-08-02,Active,32978,General
EMP1852,Neha Patel,Chennai,WM Technician,Operations,Male,29,2024-03-12,Active,28702,Morning
EMP1853,Amit Das,Chennai,WM Technician,Operations,Male,48,2020-05-04,Active,29096,Morning
EMP1854,Vijay Sharma,Chennai,Helper,Operations,Female,26,2023-11-30,Active,23595,Morning
EMP1855,Pooja Nair,Chennai,AC Technician,Operations,Male,29,2023-10-13,Active,37449,General
EMP1856,Sneha Patel,Chennai,Helper,Operations,Female,55,2020-09-25,Active,20771,Morning
EMP1857,Ankit Roy,Chennai,Helper,Operations,Male,51,2022-02-10,Active,24504,Evening
EMP1858,Ravi Roy,Chennai,WM Technician,Operations,Male,50,2021-02-08,Active,30944,General
EMP1859,Kiran Das,Chennai,AC Technician,Operations,Female,54,2025-11-06,Active,36458,General
EMP1860,Anjali Reddy,Chennai,WM Technician,Operations,Male,48,2022-03-22,Active,26399,General
EMP1861,Amit Roy,Chennai,Helper,Operations,Male,25,2025-07-01,Active,18195,Evening
EMP1862,Ankit Gupta,Chennai,Helper,Operations,Male,44,2023-06-06,Active,22076,Evening
EMP1863,Vijay Roy,Chennai,RF Technician,Operations,Female,32,2020-12-31,Active,33031,General
EMP1864,Pooja Singh,Chennai,WM Technician,Operations,Male,54,2020-04-24,Active,24386,Evening
EMP1865,Anjali Gupta,Chennai,Helper,Operations,Male,54,2020-08-02,Active,24748,General
EMP1866,Ankit Singh,Chennai,WM Technician,Operations,Male,31,2025-09-14,Active,27037,General
EMP1867,Kiran Nair,Chennai,RF Technician,Operations,Male,31,2022-06-26,Active,33247,Morning
EMP1868,Amit Das,Chennai,Helper,Operations,Male,20,2020-07-04,Active,21125,Morning
EMP1869,Arjun Roy,Chennai,AC Technician,Operations,Male,35,2023-09-16,Active,32900,Evening
EMP1870,Arjun Saha,Chennai,AC Technician,Operations,Female,45,2020-07-02,Active,32554,Morning
EMP1871,Rohit Reddy,Chennai,RF Technician,Operations,Male,47,2026-05-25,Active,33074,Morning
EMP1872,Kiran Nair,Chennai,Helper,Operations,Male,46,2024-08-21,Active,21089,Evening
EMP1873,Neha Patel,Chennai,RF Technician,Operations,Male,20,2024-06-07,Active,28684,General
EMP1874,Vijay Nair,Chennai,RF Technician,Operations,Male,34,2020-10-15,Active,29874,Morning
EMP1875,Rohit Reddy,Chennai,WM Technician,Operations,Male,54,2023-09-02,Active,25371,General
EMP1876,Amit Sharma,Chennai,AC Technician,Operations,Male,38,2023-03-12,Active,39340,Evening
EMP1877,Kiran Patel,Chennai,RF Technician,Operations,Male,32,2020-12-20,Active,37089,Evening
EMP1878,Amit Singh,Chennai,RF Technician,Operations,Male,22,2025-04-04,Active,35844,Morning
EMP1879,Ravi Singh,Chennai,Helper,Operations,Male,44,2022-01-25,Active,18684,General
EMP1880,Neha Saha,Chennai,WM Technician,Operations,Male,43,2024-11-29,Active,30048,Morning
EMP1881,Priya Kumar,Chennai,WM Technician,Operations,Male,52,2022-02-13,Active,30295,Morning
EMP1882,Sneha Nair,Chennai,RF Technician,Operations,Male,29,2023-10-30,Active,32109,Morning
EMP1883,Deepak Gupta,Chennai,AC Technician,Operations,Male,23,2024-05-21,Active,36226,Morning
EMP1884,Neha Kumar,Chennai,Helper,Operations,Male,31,2022-03-07,Active,20751,General
EMP1885,Deepak Gupta,Chennai,AC Technician,Operations,Female,24,2022-10-03,Active,39857,General
EMP1886,Ravi Reddy,Chennai,Helper,Operations,Male,55,2023-07-24,Active,18464,Morning
EMP1887,Sneha Kumar,Chennai,AC Technician,Operations,Male,21,2021-11-26,Active,41863,Evening
EMP1888,Rahul Saha,Chennai,WM Technician,Operations,Male,26,2022-08-15,Active,24048,Evening
EMP1889,Ankit Saha,Chennai,AC Technician,Operations,Male,44,2026-05-11,Active,31960,Morning
EMP1890,Pooja Das,Chennai,WM Technician,Operations,Male,21,2025-05-05,Active,31677,General
EMP1891,Kavya Saha,Chennai,AC Technician,Operations,Male,44,2025-01-15,Active,33893,General
EMP1892,Neha Gupta,Chennai,WM Technician,Operations,Male,49,2025-05-16,Active,31531,Morning
EMP1893,Vijay Reddy,Chennai,Helper,Operations,Female,34,2021-08-14,Active,20349,General
EMP1894,Anjali Das,Chennai,WM Technician,Operations,Female,30,2024-02-16,Active,30062,Morning
EMP1895,Arjun Reddy,Chennai,AC Technician,Operations,Male,49,2024-08-07,Active,41643,General
EMP1896,Anjali Nair,Chennai,RF Technician,Operations,Male,42,2022-05-02,Active,34648,Evening
EMP1897,Priya Roy,Chennai,WM Technician,Operations,Male,48,2024-05-10,Active,27797,Evening
EMP1898,Kiran Singh,Chennai,Helper,Operations,Male,28,2025-12-10,Active,19686,Morning
EMP1899,Sneha Das,Chennai,AC Technician,Operations,Male,43,2025-03-12,Active,38981,Evening
EMP1900,Neha Das,Chennai,Helper,Operations,Male,29,2025-04-10,Active,18890,General
EMP1901,Priya Gupta,Chennai,AC Technician,Operations,Female,46,2020-07-27,Active,33267,Morning
EMP1902,Neha Kumar,Chennai,Helper,Operations,Female,44,2025-10-20,Active,21537,Morning
EMP1903,Rohit Saha,Chennai,WM Technician,Operations,Male,44,2026-05-13,Active,29464,Morning
EMP1904,Anjali Roy,Chennai,RF Technician,Operations,Male,45,2026-06-13,Active,31240,Morning
EMP1905,Ankit Sharma,Chennai,RF Technician,Operations,Male,28,2025-06-16,Active,33180,General
EMP1906,Priya Sharma,Chennai,WM Technician,Operations,Male,25,2020-03-28,Active,24071,Morning
EMP1907,Deepak Sharma,Chennai,AC Technician,Operations,Male,42,2022-04-11,Active,32467,Morning
EMP1908,Kavya Roy,Chennai,WM Technician,Operations,Male,40,2026-07-17,Active,31409,Evening
EMP1909,Vijay Patel,Chennai,WM Technician,Operations,Male,38,2023-05-27,Active,24831,General
EMP1910,Vijay Gupta,Chennai,Helper,Operations,Male,27,2025-12-20,Active,23065,Evening
EMP1911,Amit Patel,Chennai,Helper,Operations,Male,50,2023-02-25,Active,23652,Morning
EMP1912,Kavya Reddy,Chennai,RF Technician,Operations,Female,26,2020-06-10,Active,30221,Evening
EMP1913,Vijay Nair,Chennai,RF Technician,Operations,Male,21,2026-07-28,Active,33937,Evening
EMP1914,Ravi Roy,Chennai,RF Technician,Operations,Female,51,2026-05-10,Active,33633,Evening
EMP1915,Suresh Sharma,Chennai,AC Technician,Operations,Male,28,2023-05-14,Active,41098,Evening
EMP1916,Ravi Roy,Chennai,AC Technician,Operations,Female,32,2023-08-06,Active,34789,General
EMP1917,Vijay Roy,Chennai,RF Technician,Operations,Male,51,2020-03-06,Active,37671,Evening
EMP1918,Rahul Nair,Chennai,AC Technician,Operations,Female,32,2025-10-03,Active,34591,General
EMP1919,Deepak Das,Chennai,AC Technician,Operations,Male,30,2020-08-01,Active,40639,Morning
EMP1920,Neha Sharma,Chennai,Helper,Operations,Male,47,2023-10-14,Active,18331,Evening
EMP1921,Rahul Das,Chennai,RF Technician,Operations,Male,22,2021-06-19,Active,28174,General
EMP1922,Rohit Reddy,Chennai,Helper,Operations,Male,50,2024-04-05,Active,21181,Morning
EMP1923,Priya Patel,Chennai,WM Technician,Operations,Male,52,2024-10-04,Active,27335,General
EMP1924,Deepak Das,Chennai,WM Technician,Operations,Female,36,2026-03-12,Active,25580,Evening
EMP1925,Priya Gupta,Chennai,WM Technician,Operations,Male,48,2020-12-13,Active,30598,General
EMP1926,Arjun Sharma,Chennai,Helper,Operations,Female,21,2021-06-10,Active,24604,Morning
EMP1927,Ravi Sharma,Chennai,RF Technician,Operations,Male,24,2021-09-22,Active,37370,Morning
EMP1928,Suresh Saha,Chennai,Helper,Operations,Male,20,2023-10-29,Active,23058,Morning
EMP1929,Amit Saha,Chennai,Helper,Operations,Male,49,2023-09-17,Active,24439,General
EMP1930,Ravi Sharma,Chennai,AC Technician,Operations,Male,28,2022-03-28,Active,31329,Morning
EMP1931,Ravi Reddy,Chennai,AC Technician,Operations,Male,34,2022-05-11,Active,30819,General
EMP1932,Kavya Saha,Chennai,WM Technician,Operations,Male,53,2022-02-28,Active,27899,Morning
EMP1933,Ankit Nair,Chennai,Helper,Operations,Male,50,2023-03-25,Active,23992,General
EMP1934,Rohit Patel,Chennai,AC Technician,Operations,Male,20,2020-11-21,Active,32881,Morning
EMP1935,Vijay Roy,Chennai,RF Technician,Operations,Female,32,2021-05-22,Active,29241,Morning
EMP1936,Deepak Saha,Chennai,AC Technician,Operations,Male,34,2021-10-27,Active,36466,General
EMP1937,Sneha Singh,Chennai,RF Technician,Operations,Male,38,2022-06-12,Active,34988,Evening
EMP1938,Ankit Sharma,Chennai,AC Technician,Operations,Male,36,2023-02-26,Active,32642,Morning
EMP1939,Neha Kumar,Chennai,AC Technician,Operations,Male,23,2024-10-27,Active,31309,General
EMP1940,Ravi Saha,Chennai,AC Technician,Operations,Female,25,2023-07-28,Active,39636,Evening
EMP1941,Kavya Roy,Chennai,AC Technician,Operations,Male,40,2025-01-20,Active,35867,General
EMP1942,Kiran Singh,Chennai,WM Technician,Operations,Male,51,2023-07-07,Active,28472,General
EMP1943,Neha Roy,Chennai,Helper,Operations,Male,22,2023-12-16,Active,21356,Evening
EMP1944,Suresh Patel,Chennai,Helper,Operations,Female,45,2025-03-14,Active,21804,Evening
EMP1945,Priya Reddy,Chennai,Helper,Operations,Male,44,2024-09-14,Active,18200,Morning
EMP1946,Anjali Patel,Chennai,AC Technician,Operations,Female,29,2024-06-24,Active,35991,Morning
EMP1947,Pooja Nair,Chennai,AC Technician,Operations,Male,31,2022-06-07,Active,31553,Morning
EMP1948,Pooja Patel,Chennai,WM Technician,Operations,Male,41,2022-03-21,Active,24177,Evening
EMP1949,Kavya Saha,Chennai,AC Technician,Operations,Male,55,2023-02-11,Active,33731,Morning
EMP1950,Ankit Roy,Chennai,AC Technician,Operations,Male,47,2024-11-17,Active,32618,Evening
EMP1951,Deepak Patel,Chennai,Helper,Operations,Female,24,2023-08-17,Active,23783,Evening
EMP1952,Rahul Das,Chennai,Helper,Operations,Male,51,2022-06-05,Active,21410,Evening
EMP1953,Anjali Saha,Chennai,Helper,Operations,Male,41,2023-06-26,Active,23603,General
EMP1954,Sneha Patel,Chennai,Helper,Operations,Male,28,2025-12-09,Active,20309,Evening
EMP1955,Sneha Reddy,Chennai,Helper,Operations,Male,50,2020-09-15,Active,18145,Evening
EMP1956,Kavya Das,Chennai,WM Technician,Operations,Male,40,2022-08-14,Active,31455,Evening
EMP1957,Arjun Saha,Chennai,RF Technician,Operations,Male,41,2022-03-07,Active,30082,Evening
EMP1958,Rahul Roy,Chennai,RF Technician,Operations,Male,35,2025-06-24,Active,37229,Evening
EMP1959,Priya Sharma,Chennai,Helper,Operations,Male,26,2024-04-22,Active,24145,Morning
EMP1960,Pooja Singh,Chennai,Helper,Operations,Male,49,2022-12-25,Active,18548,Evening
EMP1961,Kavya Singh,Chennai,AC Technician,Operations,Male,37,2021-08-09,Active,35960,Morning
EMP1962,Kavya Gupta,Chennai,RF Technician,Operations,Male,20,2023-09-02,Active,33835,General
EMP1963,Kiran Singh,Chennai,WM Technician,Operations,Male,37,2023-08-03,Active,27970,Evening
EMP1964,Kiran Gupta,Chennai,RF Technician,Operations,Female,27,2023-04-25,Active,28992,General
EMP1965,Rahul Das,Chennai,RF Technician,Operations,Male,38,2022-10-13,Active,34160,Evening
EMP1966,Anjali Sharma,Chennai,Helper,Operations,Male,29,2023-04-27,Active,18207,Morning
EMP1967,Vijay Saha,Chennai,WM Technician,Operations,Male,29,2025-01-03,Active,29127,Evening
EMP1968,Rohit Singh,Chennai,RF Technician,Operations,Male,40,2021-03-17,Active,32481,Evening
EMP1969,Suresh Roy,Chennai,Helper,Operations,Male,49,2023-03-12,Active,19334,General
EMP1970,Kavya Roy,Chennai,WM Technician,Operations,Female,27,2020-08-02,Active,31108,Evening
EMP1971,Anjali Roy,Chennai,AC Technician,Operations,Male,44,2026-03-03,Active,30417,General
EMP1972,Priya Saha,Chennai,AC Technician,Operations,Male,40,2020-05-21,Active,40545,Evening
EMP1973,Suresh Nair,Chennai,AC Technician,Operations,Male,22,2025-09-26,Active,30915,General
EMP1974,Vijay Singh,Chennai,Helper,Operations,Male,24,2021-07-27,Active,19241,Morning
EMP1975,Anjali Roy,Chennai,AC Technician,Operations,Male,43,2024-01-02,Active,35540,Morning
EMP1976,Anjali Reddy,Chennai,AC Technician,Operations,Male,51,2024-06-28,Active,38931,Morning
EMP1977,Neha Patel,Chennai,WM Technician,Operations,Male,55,2021-01-01,Active,30671,Morning
EMP1978,Rahul Kumar,Chennai,RF Technician,Operations,Male,36,2022-07-20,Active,31920,Morning
EMP1979,Arjun Singh,Chennai,RF Technician,Operations,Male,34,2025-05-14,Active,28694,Morning
EMP1980,Pooja Reddy,Chennai,RF Technician,Operations,Female,28,2025-08-12,Active,33234,Evening
EMP1981,Anjali Gupta,Chennai,WM Technician,Operations,Male,38,2025-07-09,Active,24192,General
EMP1982,Kavya Kumar,Chennai,WM Technician,Operations,Male,32,2020-05-27,Active,25710,Morning
EMP1983,Vijay Reddy,Chennai,Helper,Operations,Male,25,2026-07-10,Active,21015,General
EMP1984,Deepak Das,Chennai,Helper,Operations,Male,54,2020-01-31,Active,23141,General
EMP1985,Rohit Roy,Chennai,WM Technician,Operations,Male,52,2024-05-09,Active,25309,Morning
EMP1986,Deepak Nair,Chennai,RF Technician,Operations,Male,36,2024-05-27,Active,29952,General
EMP1987,Amit Kumar,Chennai,RF Technician,Operations,Male,52,2024-07-19,Active,31352,Morning
EMP1988,Deepak Singh,Chennai,RF Technician,Operations,Male,26,2022-04-22,Active,31279,General
EMP1989,Arjun Saha,Chennai,WM Technician,Operations,Female,39,2024-01-18,Active,27799,Morning
EMP1990,Deepak Kumar,Chennai,Helper,Operations,Female,36,2022-06-07,Active,22186,Morning
EMP1991,Pooja Roy,Chennai,Helper,Operations,Male,31,2023-09-29,Active,19690,Evening
EMP1992,Deepak Singh,Chennai,AC Technician,Operations,Male,45,2021-11-07,Active,38055,Evening
EMP1993,Ankit Kumar,Chennai,WM Technician,Operations,Male,26,2020-01-02,Active,30985,Morning
EMP1994,Vijay Sharma,Chennai,WM Technician,Operations,Female,20,2023-05-27,Active,27645,Evening
EMP1995,Sneha Sharma,Chennai,WM Technician,Operations,Male,33,2022-02-20,Active,31953,Evening
EMP1996,Amit Das,Chennai,Helper,Operations,Male,21,2023-05-03,Active,24311,Morning
EMP1997,Rahul Nair,Chennai,RF Technician,Operations,Male,49,2022-04-18,Active,29971,General
EMP1998,Neha Saha,Chennai,AC Technician,Operations,Male,27,2020-12-18,Active,41875,Morning
EMP1999,Kavya Sharma,Chennai,WM Technician,Operations,Male,37,2023-01-11,Active,24184,General
